customer_id,age,sex,from_luzon,single,has_children,flight_count,avg_n_guests,avg_spend_log,ratio_domestic,ratio_one_way,avg_days_advanced,max_days_advanced,min_days_advanced,flight_quarter_mode
7564,25,M,1,1,0,2,1.0,9.445676068176756,0.0,0.5,59.0,69,49,2
7565,30,F,0,1,0,3,1.0,8.978848256477141,0.0,1.0,59.333333333333336,68,52,4
7566,28,M,1,0,0,3,1.3333333333333333,8.257748517241037,0.6666666666666666,0.3333333333333333,33.666666666666664,65,14,4
7567,27,M,0,1,1,2,3.0,7.956242693855801,1.0,1.0,17.0,18,16,2
7568,15,F,1,0,0,1,3.0,10.14994431911826,0.0,1.0,52.0,52,52,2
7569,34,M,1,1,0,2,4.0,9.19628693225226,0.5,1.0,35.0,53,17,4
7570,42,M,0,0,0,2,2.0,8.945550212974933,0.5,0.5,34.0,55,13,4
7571,31,F,0,1,0,1,1.0,9.324864145234544,0.0,0.0,52.0,52,52,4
7572,33,F,0,0,0,4,2.5,9.419903935510664,0.5,0.75,36.5,64,11,2
7573,15,M,1,1,0,2,1.0,8.690116403376509,0.5,0.5,37.0,55,19,4
7574,16,F,1,0,0,3,2.0,8.36897900667797,0.3333333333333333,1.0,42.0,66,12,2
7575,21,F,0,0,0,2,3.0,9.102161477562799,0.5,0.5,44.0,66,22,4
7576,24,F,1,1,0,2,1.0,8.188475461971416,0.5,0.5,39.5,69,10,2
7577,26,F,1,1,0,1,1.0,8.202947382009082,0.0,1.0,56.0,56,56,2
7578,37,M,1,1,0,3,2.3333333333333335,8.031482777320608,0.6666666666666666,1.0,31.0,66,11,2
7579,33,M,1,0,0,1,1.0,9.61974277485708,0.0,0.0,62.0,62,62,4
7580,17,M,0,1,0,2,1.0,7.74135753838493,1.0,0.5,17.0,19,15,4
7581,28,M,0,0,0,3,2.6666666666666665,8.585735619468002,1.0,0.6666666666666666,13.666666666666666,17,10,2
7582,22,F,0,0,1,4,1.75,8.555431229928116,0.75,0.5,27.0,72,7,4
7583,40,F,1,1,0,1,3.0,10.212155340736013,0.0,0.0,47.0,47,47,2
7584,38,F,1,1,1,2,2.0,9.540913066350967,0.5,0.5,41.5,58,25,4
7585,28,M,1,1,1,3,2.0,8.924279764406776,0.6666666666666666,0.3333333333333333,28.666666666666668,56,14,2
7586,32,M,1,0,0,2,2.0,8.009926254741988,1.0,1.0,13.5,15,12,2
7587,48,F,0,1,0,2,1.0,9.280408935404651,0.0,0.5,66.0,68,64,2
7588,31,F,0,0,0,5,2.8,9.17568656140283,0.6,1.0,34.6,70,7,4
7589,16,F,1,0,1,1,4.0,10.985477079403237,0.0,0.0,59.0,59,59,4
7590,15,F,0,1,0,3,1.0,8.611059314702322,0.3333333333333333,0.3333333333333333,42.0,61,19,4
7591,26,M,0,1,0,2,3.5,10.070422187658032,0.0,1.0,63.0,65,61,4
7592,23,F,1,0,1,2,2.0,10.330736010620472,0.0,0.0,53.0,54,52,4
7593,28,F,0,1,0,3,1.0,7.884878898226584,1.0,0.6666666666666666,12.666666666666666,15,11,4
7594,26,F,1,0,0,2,4.0,10.193722780252873,0.5,0.5,36.0,54,18,3
7595,17,F,0,0,0,4,1.75,9.735916263109441,0.0,0.5,59.75,72,50,4
7596,38,F,0,1,0,1,3.0,10.071107496352152,0.0,0.0,52.0,52,52,2
7597,34,F,1,0,0,2,1.5,7.807341068396974,0.5,1.0,30.0,45,15,4
7598,25,F,0,1,0,2,1.0,8.74590907453057,0.5,0.0,43.5,65,22,4
7599,33,M,1,0,0,2,3.5,10.553016622946016,0.0,0.5,67.5,69,66,4
7600,35,F,1,1,0,2,3.0,9.415081877353227,0.5,0.5,42.0,67,17,2
7601,23,M,0,1,0,2,2.0,9.35517173494226,0.0,1.0,51.0,52,50,2
7602,46,F,0,1,0,2,1.0,9.124003877043949,0.5,0.5,33.0,51,15,4
7603,48,F,1,1,0,2,1.0,7.956030726583728,0.5,0.5,31.5,53,10,2
7604,34,M,0,1,0,2,1.0,7.098055424018726,1.0,0.5,14.5,15,14,4
7605,20,M,0,1,0,2,1.0,7.717927830686768,1.0,1.0,18.0,23,13,2
7606,32,M,0,1,0,2,1.0,8.603051807966352,0.5,0.5,40.0,59,21,2
7607,40,M,1,0,0,2,2.0,9.102347084207352,0.5,1.0,42.5,71,14,4
7608,26,M,1,1,0,2,1.0,7.780792356513125,1.0,1.0,16.0,18,14,4
7609,31,M,0,1,0,1,1.0,8.342118311222,1.0,0.0,18.0,18,18,4
7610,35,F,1,0,0,1,2.0,7.4664555094800615,1.0,1.0,14.0,14,14,2
7611,45,F,1,1,0,2,2.0,8.214846066409258,0.5,1.0,42.5,65,20,4
7612,20,M,1,1,0,3,1.6666666666666667,8.130934391528344,1.0,0.6666666666666666,16.0,17,14,2
7613,33,F,1,1,0,3,1.6666666666666667,8.137858648544706,0.6666666666666666,1.0,25.333333333333332,47,9,4
7614,39,F,1,1,0,1,1.0,9.88571536387534,0.0,0.0,52.0,52,52,2
7615,15,F,0,1,0,2,1.0,7.802020322347589,1.0,1.0,12.0,16,8,4
7616,26,M,0,1,0,2,2.5,9.501900655765013,0.0,0.5,56.0,60,52,2
7617,41,F,0,0,0,2,3.0,8.727393610061057,1.0,1.0,13.5,14,13,2
7618,38,F,0,1,0,3,2.0,9.505677841531648,0.3333333333333333,0.6666666666666666,47.333333333333336,69,19,4
7619,15,F,1,1,0,1,1.0,9.123867356373955,0.0,1.0,66.0,66,66,4
7620,38,F,0,1,0,1,3.0,8.788205250273347,1.0,0.0,9.0,9,9,4
7621,44,F,1,0,0,2,2.5,9.795542251468913,0.0,0.5,55.0,66,44,4
7622,43,F,1,1,0,1,3.0,10.203392830510692,0.0,0.0,67.0,67,67,2
7623,27,F,1,1,0,2,2.0,9.319163646563709,0.5,0.5,33.5,60,7,1
7624,51,M,0,1,1,2,1.0,9.285746448273668,0.0,0.5,61.0,63,59,4
7625,36,M,1,1,0,1,1.0,8.590805665614171,1.0,0.0,14.0,14,14,4
7626,21,M,1,1,0,2,2.0,8.177162264247237,0.5,1.0,43.5,69,18,2
7627,21,M,1,0,1,3,2.3333333333333335,9.255760750255499,0.3333333333333333,0.6666666666666666,36.333333333333336,55,10,4
7628,32,F,0,1,0,1,1.0,7.5172039855161294,1.0,1.0,17.0,17,17,4
7629,28,F,0,1,0,1,3.0,8.90743367884439,1.0,1.0,15.0,15,15,4
7630,22,M,0,1,0,2,3.5,9.4142128541752,0.5,1.0,28.5,43,14,2
7631,31,M,1,0,1,2,1.5,8.261519557581948,0.5,1.0,37.0,62,12,2
7632,27,M,1,0,1,3,2.3333333333333335,10.06295169458774,0.0,0.6666666666666666,54.333333333333336,61,48,2
7633,39,Other,0,1,0,3,3.0,8.981915328706199,0.6666666666666666,0.6666666666666666,24.333333333333332,50,9,4
7634,33,M,1,1,0,3,2.0,9.093513467959026,0.0,0.6666666666666666,56.666666666666664,60,53,2
7635,41,M,0,0,0,4,2.0,8.83802730888036,0.5,0.75,36.5,61,12,4
7636,40,F,1,1,0,3,1.6666666666666667,8.719693896593062,0.6666666666666666,0.3333333333333333,29.0,53,17,4
7637,43,F,0,1,0,2,3.5,10.136579074898368,0.5,0.5,35.0,58,12,2
7638,15,M,0,0,1,3,2.6666666666666665,10.227238315229819,0.0,0.3333333333333333,58.666666666666664,62,56,2
7639,28,F,1,0,0,1,2.0,10.334918748630928,0.0,0.0,52.0,52,52,2
7640,38,F,0,0,0,3,1.3333333333333333,9.459434596845606,0.3333333333333333,0.3333333333333333,50.0,67,19,4
7641,30,F,1,1,0,2,1.0,8.531805282797814,0.5,1.0,42.0,70,14,4
7642,32,M,0,1,0,5,1.8,8.551774360283979,0.6,0.8,33.4,64,11,4
7643,33,M,1,1,0,4,2.25,9.281360407131277,0.5,0.5,34.5,57,12,4
7644,26,Other,1,0,0,1,5.0,7.842361997823923,1.0,1.0,19.0,19,19,2
7645,33,M,0,1,1,3,2.6666666666666665,8.512100569801989,0.6666666666666666,1.0,27.0,50,15,4
7646,17,M,1,1,0,1,3.0,7.049116406254154,1.0,1.0,15.0,15,15,2
7647,15,F,1,0,0,1,2.0,9.281233576458698,0.0,1.0,66.0,66,66,2
7648,15,M,1,1,0,1,4.0,8.874992921825049,1.0,1.0,23.0,23,23,4
7649,16,M,0,1,0,1,3.0,10.050904919432327,0.0,1.0,39.0,39,39,4
7650,34,M,1,0,1,2,2.0,8.299695961650528,0.5,1.0,31.5,50,13,2
7651,30,M,1,1,0,1,4.0,10.096629285055378,0.0,1.0,80.0,80,80,4
7652,41,F,1,1,0,4,1.5,8.853054703392884,0.5,0.75,37.5,64,8,4
7653,38,M,0,1,0,1,1.0,7.231594107898505,1.0,1.0,18.0,18,18,4
7654,29,M,1,0,1,3,2.3333333333333335,8.925309076282442,0.6666666666666666,0.6666666666666666,34.333333333333336,70,15,4
7655,27,F,0,0,0,2,2.0,8.65100914703762,0.5,1.0,44.5,68,21,4
7656,43,M,1,1,1,1,5.0,8.510076425116415,1.0,1.0,12.0,12,12,4
7657,23,F,0,1,0,2,1.0,8.70609697778562,0.5,0.5,38.5,58,19,2
7658,36,M,0,1,0,1,1.0,7.920775730656611,1.0,0.0,15.0,15,15,4
7659,39,M,1,0,1,2,2.5,9.533793082307628,0.5,0.0,42.0,68,16,4
7660,38,F,1,1,0,3,1.6666666666666667,8.944278046740836,0.6666666666666666,0.3333333333333333,29.666666666666668,61,13,2
7661,32,M,1,1,0,1,1.0,8.130268135678172,1.0,1.0,19.0,19,19,4
7662,49,F,0,0,1,2,5.5,10.56371500740409,0.0,0.5,58.0,62,54,2
7663,37,M,1,1,0,1,1.0,9.460820280933952,0.0,1.0,65.0,65,65,2
7664,26,M,1,1,0,2,1.0,9.34266791483577,0.0,0.0,65.0,74,56,4
7665,35,M,1,1,0,3,3.6666666666666665,9.425018501740869,0.6666666666666666,0.3333333333333333,26.666666666666668,60,10,4
7666,42,F,1,0,1,1,5.0,8.375931559759097,1.0,1.0,19.0,19,19,4
7667,30,M,0,0,1,2,4.5,8.36828738272412,1.0,0.5,14.0,15,13,4
7668,34,F,0,1,0,1,1.0,9.72190482176215,0.0,0.0,66.0,66,66,4
7669,27,M,1,0,0,3,2.0,7.726824382513509,0.6666666666666666,1.0,28.0,54,9,2
7670,19,M,0,1,0,1,1.0,7.616164020964095,1.0,0.0,20.0,20,20,4
7671,27,M,1,0,1,1,5.0,8.099972832090307,1.0,1.0,14.0,14,14,4
7672,24,M,1,0,0,1,2.0,9.78450405055239,0.0,1.0,66.0,66,66,4
7673,22,F,1,0,0,1,4.0,10.062215399143644,0.0,1.0,61.0,61,61,2
7674,44,F,0,0,1,1,2.0,9.544891499274678,0.0,1.0,69.0,69,69,4
7675,40,F,1,0,0,1,3.0,9.782711998708214,1.0,0.0,15.0,15,15,2
7676,29,M,1,1,0,1,1.0,7.727548546256082,1.0,1.0,12.0,12,12,4
7677,27,M,1,1,0,3,2.6666666666666665,8.641672085760602,0.6666666666666666,0.3333333333333333,34.0,73,10,4
7678,31,F,1,1,0,1,3.0,8.921385392110091,1.0,0.0,12.0,12,12,4
7679,28,F,0,1,0,3,1.6666666666666667,8.223025900760726,0.3333333333333333,1.0,43.333333333333336,59,17,2
7680,36,M,0,1,0,1,3.0,8.332304604748106,1.0,0.0,14.0,14,14,4
7681,26,F,1,1,0,4,1.0,8.492135673967168,0.5,0.5,39.5,70,11,4
7682,34,F,1,1,0,2,2.0,7.720525163494571,1.0,1.0,10.5,11,10,4
7683,26,M,1,0,1,2,2.0,7.8176744063570744,1.0,0.5,17.0,19,15,4
7684,42,F,0,0,0,3,4.333333333333333,8.816125763072469,1.0,0.6666666666666666,19.0,27,13,4
7685,26,F,0,0,1,2,3.0,9.375298340237777,0.5,0.5,29.0,40,18,2
7686,33,F,0,1,0,1,1.0,9.501171540839755,0.0,1.0,64.0,64,64,4
7687,29,M,1,1,0,1,1.0,8.315150020909226,1.0,1.0,14.0,14,14,2
7688,26,M,0,0,1,2,4.5,10.766125805288025,0.0,0.5,64.0,66,62,4
7689,34,F,1,0,1,2,2.0,8.94938575473271,1.0,1.0,20.5,23,18,2
7690,42,F,1,0,0,1,3.0,8.294463974200118,1.0,0.0,14.0,14,14,4
7691,20,M,1,0,1,3,2.0,8.544058099506925,0.6666666666666666,1.0,28.666666666666668,55,12,2
7692,29,M,1,0,1,3,3.3333333333333335,8.918123774904188,0.6666666666666666,0.6666666666666666,25.333333333333332,53,5,2
7693,27,F,1,1,0,1,1.0,7.820637952641707,1.0,1.0,14.0,14,14,2
7694,44,M,0,0,0,3,1.6666666666666667,7.523101580200696,0.6666666666666666,1.0,32.666666666666664,68,10,2
7695,20,M,0,0,0,3,2.3333333333333335,8.322226391082639,1.0,0.6666666666666666,10.666666666666666,15,7,2
7696,52,F,1,1,0,1,3.0,11.0703202986773,0.0,0.0,61.0,61,61,2
7697,36,F,0,0,1,1,3.0,9.593573094944889,0.0,1.0,67.0,67,67,2
7698,35,M,0,0,1,1,2.0,8.526660428711228,1.0,0.0,12.0,12,12,4
7699,36,F,0,1,0,2,2.0,8.568132939130301,1.0,1.0,13.0,13,13,4
7700,18,F,1,1,0,1,4.0,8.781276241147655,1.0,1.0,13.0,13,13,4
7701,31,F,1,0,0,2,3.5,10.426722862358083,0.5,0.0,39.5,66,13,4
7702,35,M,1,1,0,3,1.6666666666666667,9.409875015719093,0.3333333333333333,0.3333333333333333,46.666666666666664,76,17,2
7703,31,Other,1,0,0,2,1.5,7.676865761231697,1.0,0.5,15.0,17,13,4
7704,40,M,1,1,0,1,1.0,7.568485602838086,1.0,1.0,25.0,25,25,4
7705,30,M,0,0,0,1,1.0,7.998261293897402,1.0,1.0,14.0,14,14,2
7706,40,M,0,1,0,1,4.0,10.80783565567836,0.0,1.0,62.0,62,62,2
7707,47,M,1,1,0,1,5.0,10.673249458050787,0.0,0.0,68.0,68,68,4
7708,21,M,0,1,0,1,3.0,10.498730258288788,0.0,1.0,66.0,66,66,4
7709,36,F,1,0,1,1,2.0,8.94864925012088,1.0,0.0,12.0,12,12,4
7710,57,F,1,1,0,1,3.0,10.528310892041231,0.0,1.0,61.0,61,61,2
7711,19,M,0,0,1,3,3.0,7.95378731871756,1.0,0.6666666666666666,14.333333333333334,16,11,2
7712,27,F,1,1,0,1,1.0,8.505409072058411,0.0,1.0,70.0,70,70,2
7713,45,F,1,1,0,2,1.0,8.623925544566069,0.5,0.5,28.5,47,10,4
7714,43,F,1,1,0,1,1.0,8.660410078610665,1.0,0.0,14.0,14,14,2
7715,33,F,1,1,0,2,1.0,8.68308598967851,0.0,1.0,57.5,60,55,2
7716,19,F,0,0,0,1,6.0,9.739557459833753,1.0,0.0,19.0,19,19,4
7717,46,F,0,1,0,1,1.0,8.189422855888127,1.0,0.0,18.0,18,18,2
7718,25,F,1,1,0,2,1.0,6.907755278982137,1.0,1.0,10.0,11,9,2
7719,26,F,1,1,0,3,2.6666666666666665,8.709022353972593,1.0,0.3333333333333333,20.333333333333332,26,15,4
7720,26,F,0,1,0,2,2.0,9.436750159676201,0.5,1.0,37.0,62,12,4
7721,36,F,1,1,0,1,5.0,8.992218257131219,1.0,1.0,16.0,16,16,3
7722,28,F,0,1,0,3,2.3333333333333335,8.597409263009174,0.6666666666666666,0.3333333333333333,26.0,47,13,2
7723,46,M,1,0,1,1,4.0,10.527402598168411,0.0,1.0,67.0,67,67,4
7724,44,F,0,0,1,1,3.0,9.27616954469485,1.0,1.0,11.0,11,11,2
7725,39,F,0,1,0,2,2.5,8.231005566250792,1.0,0.5,14.0,14,14,4
7726,28,F,1,1,0,1,1.0,8.184006624174033,1.0,1.0,18.0,18,18,2
7727,16,F,1,0,0,2,2.5,7.869287654497153,1.0,1.0,20.5,21,20,2
7728,31,F,1,1,0,3,3.6666666666666665,10.435370263055693,0.0,0.6666666666666666,52.333333333333336,61,46,4
7729,18,F,1,0,0,2,1.0,9.130531008629132,0.5,0.0,37.0,63,11,4
7730,38,F,1,1,0,1,1.0,7.7715869748172235,1.0,1.0,17.0,17,17,4
7731,34,Other,0,1,0,2,2.0,8.7222518573619,1.0,1.0,12.5,13,12,2
7732,23,F,0,1,0,2,1.0,8.32037723857075,0.5,1.0,32.0,49,15,2
7733,37,M,1,1,0,1,1.0,7.515428362172862,1.0,1.0,11.0,11,11,2
7734,19,F,0,1,0,2,1.0,8.435388104287727,1.0,0.5,13.0,16,10,2
7735,42,F,1,1,0,1,1.0,6.945081197365559,1.0,1.0,19.0,19,19,2
7736,50,F,1,0,1,3,3.0,9.30348776786612,0.3333333333333333,0.6666666666666666,50.333333333333336,76,14,2
7737,15,M,1,1,0,2,2.5,8.193552915127931,1.0,1.0,15.0,16,14,4
7738,32,M,0,1,0,1,1.0,8.507209438869562,0.0,1.0,65.0,65,65,4
7739,34,F,1,1,0,3,1.6666666666666667,9.153427688079912,0.3333333333333333,0.3333333333333333,46.666666666666664,70,19,4
7740,15,F,0,1,0,1,1.0,9.73576237826838,0.0,0.0,51.0,51,51,4
7741,24,M,1,0,1,2,1.5,7.590312610638533,0.5,1.0,35.0,59,11,4
7742,45,F,0,0,1,2,3.5,9.993762414636187,0.5,0.5,32.0,48,16,4
7743,29,M,0,1,1,2,5.5,10.577024676823267,0.0,1.0,68.5,73,64,2
7744,37,F,0,1,0,2,3.0,8.727052689051686,0.5,1.0,39.0,58,20,2
7745,44,F,1,0,0,1,3.0,10.535866964885594,0.0,1.0,70.0,70,70,4
7746,15,M,0,1,0,4,2.25,9.138120279401733,0.5,0.5,38.0,65,16,2
7747,35,M,0,1,0,2,2.5,9.609344111919889,0.0,0.5,62.5,64,61,4
7748,40,F,1,1,0,3,1.6666666666666667,8.43591965721758,0.3333333333333333,1.0,48.666666666666664,73,8,4
7749,38,F,1,1,0,1,1.0,9.42192880466572,0.0,1.0,58.0,58,58,4
7750,28,F,1,0,1,2,2.5,8.108319740948968,0.5,1.0,31.0,41,21,2
7751,40,M,1,0,1,1,2.0,8.731925556874778,1.0,0.0,14.0,14,14,2
7752,23,F,1,1,0,3,1.6666666666666667,8.667483891778806,0.3333333333333333,1.0,46.666666666666664,70,18,4
7753,28,F,1,1,0,1,3.0,7.434789745310925,1.0,1.0,14.0,14,14,4
7754,30,M,0,1,1,2,1.0,7.718153484595842,1.0,1.0,16.0,17,15,4
7755,30,M,1,1,0,1,1.0,9.074398812381316,0.0,1.0,49.0,49,49,2
7756,15,M,1,1,0,1,1.0,8.084838414682984,1.0,0.0,19.0,19,19,4
7757,28,F,1,1,0,2,1.0,9.217178964490978,0.0,0.5,51.0,60,42,4
7758,29,M,1,1,0,1,4.0,10.634317085026463,0.0,1.0,64.0,64,64,4
7759,18,M,0,1,0,2,2.5,9.261448682737699,0.5,1.0,36.5,56,17,4
7760,44,M,0,0,1,3,2.0,9.823270744871756,0.6666666666666666,0.3333333333333333,32.333333333333336,63,10,4
7761,33,F,1,0,1,1,1.0,6.907755278982137,1.0,0.0,8.0,8,8,4
7762,22,M,0,0,1,3,2.0,9.23930018275959,0.3333333333333333,1.0,49.0,74,13,2
7763,40,F,1,1,0,1,4.0,9.25024409107091,1.0,1.0,23.0,23,23,2
7764,15,F,0,1,1,3,1.6666666666666667,9.73950318534533,0.0,0.3333333333333333,63.333333333333336,74,48,2
7765,18,F,1,1,0,5,2.0,9.214739927556414,0.6,0.6,32.2,64,11,2
7766,36,M,1,0,0,2,2.0,8.532571050417085,0.5,1.0,38.5,58,19,2
7767,43,M,1,0,0,2,2.5,8.931737484897559,1.0,0.5,11.0,13,9,4
7768,28,F,0,1,0,1,1.0,9.82733003815834,0.0,0.0,59.0,59,59,2
7769,21,M,1,1,0,1,1.0,7.035476538970423,1.0,0.0,11.0,11,11,2
7770,47,M,0,1,0,4,2.25,9.25414891938312,0.25,0.75,44.25,56,22,4
7771,38,M,0,0,0,5,3.8,9.03411521202823,0.8,0.4,23.4,63,8,2
7772,19,Other,1,1,0,2,2.0,8.830682488441258,0.5,0.5,39.5,58,21,2
7773,46,M,1,1,0,3,1.0,7.485414784494634,1.0,1.0,12.0,18,7,2
7774,38,M,0,0,1,4,3.75,8.903689803571893,0.75,0.75,25.75,61,11,4
7775,29,M,0,1,0,3,1.6666666666666667,9.450000525892838,0.3333333333333333,0.3333333333333333,45.333333333333336,61,15,4
7776,54,F,1,0,0,3,2.0,9.438496226124348,0.3333333333333333,0.6666666666666666,47.333333333333336,70,13,4
7777,15,F,1,0,1,2,2.5,9.05275089932237,0.5,1.0,38.0,57,19,4
7778,34,F,0,1,0,5,2.0,9.171108618819867,0.4,0.8,48.2,76,12,4
7779,20,M,0,1,0,2,2.0,9.048693593705032,0.5,1.0,36.0,54,18,4
7780,18,F,1,0,1,2,3.0,9.301484357396053,0.5,0.5,43.0,70,16,2
7781,19,F,1,1,0,2,2.0,7.558132262267551,1.0,1.0,13.5,15,12,4
7782,15,M,1,1,0,2,2.0,8.818299259143323,0.5,0.5,38.5,63,14,2
7783,40,F,1,1,1,5,1.4,8.18789217177706,0.8,0.6,31.0,79,15,4
7784,34,F,0,0,0,3,3.0,8.889799515790358,0.6666666666666666,0.6666666666666666,33.333333333333336,65,17,2
7785,18,F,1,0,0,2,2.0,7.734132434355521,1.0,1.0,15.0,15,15,4
7786,36,M,0,1,0,2,1.0,7.383666888878086,1.0,1.0,14.0,18,10,4
7787,34,F,1,0,0,4,3.5,8.863857116727505,1.0,0.75,17.0,26,12,2
7788,44,F,1,1,0,2,1.0,7.968917242186373,0.5,1.0,39.5,58,21,4
7789,26,F,1,0,0,2,2.0,9.103770093080698,0.5,0.5,45.5,73,18,4
7790,32,M,1,1,0,1,1.0,8.619147438765019,1.0,0.0,14.0,14,14,2
7791,26,M,0,1,0,4,2.5,8.914118483518887,0.5,1.0,39.75,69,11,4
7792,31,M,1,0,0,1,2.0,7.927450065610001,1.0,0.0,12.0,12,12,4
7793,41,M,1,1,0,1,3.0,8.472205927050606,1.0,1.0,14.0,14,14,2
7794,27,F,0,1,0,2,2.5,9.652692385920748,0.5,0.5,40.5,64,17,4
7795,39,F,1,1,0,1,1.0,8.402051022176725,1.0,1.0,14.0,14,14,2
7796,31,F,1,1,1,1,4.0,8.15512926072974,1.0,1.0,10.0,10,10,2
7797,30,F,1,0,1,1,2.0,7.34353653794911,1.0,1.0,20.0,20,20,2
7798,15,F,0,1,0,3,1.0,8.470483026353735,0.3333333333333333,1.0,48.333333333333336,63,21,2
7799,23,F,1,0,1,2,4.5,9.403833052589208,0.5,0.5,35.5,56,15,4
7800,25,F,0,0,0,4,2.5,10.16679759849221,0.0,0.5,59.5,68,51,2
7801,36,M,1,1,0,2,1.0,8.614266149643102,0.5,0.5,33.0,53,13,4
7802,33,M,0,1,0,3,2.6666666666666665,9.384973010115495,0.3333333333333333,1.0,47.666666666666664,69,17,2
7803,15,F,1,0,0,2,1.5,8.41128717569828,0.5,1.0,38.5,65,12,2
7804,50,M,1,1,0,2,1.0,9.064793499044967,0.0,0.5,55.0,58,52,2
7805,34,M,1,1,0,2,1.0,9.30484124825908,0.0,0.5,63.0,65,61,2
7806,15,F,1,0,0,1,2.0,8.549364659225196,1.0,0.0,16.0,16,16,2
7807,30,F,1,0,1,2,3.0,9.850087382411719,0.5,0.5,32.5,50,15,2
7808,16,M,0,1,0,3,2.3333333333333335,9.347947690009612,0.3333333333333333,0.6666666666666666,52.0,73,22,4
7809,27,M,1,1,0,2,1.0,8.378485422045351,0.5,0.5,44.5,71,18,4
7810,28,Other,0,1,0,1,1.0,9.455653086082958,0.0,0.0,65.0,65,65,4
7811,21,M,1,0,1,2,1.5,9.329823687674823,0.0,1.0,55.5,60,51,2
7812,34,M,1,0,1,1,2.0,7.361860303987063,1.0,1.0,19.0,19,19,2
7813,24,M,1,1,0,3,2.3333333333333335,9.288155293031787,0.6666666666666666,0.3333333333333333,27.0,48,16,4
7814,26,F,0,1,0,1,1.0,7.518801989299796,1.0,1.0,22.0,22,22,4
7815,31,F,0,1,0,1,5.0,10.428456335457248,0.0,1.0,52.0,52,52,4
7816,15,M,0,1,0,2,2.0,9.613442774394947,0.0,0.5,54.0,57,51,2
7817,42,M,0,1,0,3,1.6666666666666667,8.50438095551217,0.6666666666666666,0.3333333333333333,40.333333333333336,72,23,4
7818,38,F,1,1,0,1,1.0,9.079454494020164,0.0,1.0,59.0,59,59,2
7819,34,F,0,1,0,3,2.3333333333333335,9.856671040723624,0.3333333333333333,0.0,44.666666666666664,63,10,4
7820,29,F,1,0,1,4,1.5,8.232114272585807,0.75,1.0,30.75,66,14,2
7821,33,F,1,0,0,3,4.0,9.819106475767462,0.3333333333333333,0.6666666666666666,42.333333333333336,63,9,4
7822,40,M,0,1,0,1,3.0,10.524955907102239,0.0,1.0,65.0,65,65,4
7823,32,M,1,1,0,3,3.0,8.52284391233879,1.0,0.6666666666666666,13.0,17,9,4
7824,31,M,1,0,0,3,2.0,9.676338876728002,0.0,0.6666666666666666,57.666666666666664,62,49,1
7825,20,M,1,0,1,1,3.0,8.655604375036562,1.0,1.0,11.0,11,11,4
7826,38,F,0,1,0,2,1.0,8.69193952120441,0.5,0.5,40.0,66,14,2
7827,41,M,1,0,0,2,2.0,10.12761821082131,0.0,0.5,57.0,58,56,4
7828,38,F,1,0,0,1,2.0,7.8134886553205165,1.0,0.0,8.0,8,8,1
7829,15,F,0,0,1,2,4.0,10.330009865137946,0.0,0.5,56.0,63,49,4
7830,26,M,0,1,0,1,1.0,8.453892254983112,1.0,0.0,9.0,9,9,4
7831,24,M,0,1,0,1,5.0,10.906979242195234,0.0,1.0,51.0,51,51,2
7832,21,F,1,1,0,1,1.0,6.907755278982137,1.0,1.0,15.0,15,15,4
7833,39,F,1,0,1,2,3.5,8.821740297043709,0.5,1.0,38.5,57,20,4
7834,41,F,1,0,0,1,3.0,9.023989273674761,1.0,1.0,12.0,12,12,4
7835,30,F,0,1,0,2,3.0,9.52053103149965,0.5,0.0,32.5,57,8,4
7836,34,M,0,1,0,2,1.0,8.911329760695331,0.0,0.5,66.0,68,64,2
7837,16,M,1,1,0,1,3.0,11.309404023275832,0.0,0.0,49.0,49,49,4
7838,22,Other,0,0,1,1,2.0,8.633682671368257,1.0,1.0,12.0,12,12,2
7839,23,M,0,1,0,3,1.0,8.502147880245731,0.6666666666666666,0.0,32.333333333333336,58,15,4
7840,25,M,1,1,0,2,4.0,9.040608997203114,1.0,0.5,17.5,19,16,2
7841,20,F,1,1,0,1,1.0,9.614392677170093,0.0,0.0,55.0,55,55,4
7842,31,M,0,0,1,3,2.3333333333333335,8.703148862131755,1.0,0.6666666666666666,14.333333333333334,19,9,4
7843,22,F,1,0,0,1,1.0,7.542539291842227,1.0,1.0,12.0,12,12,4
7844,22,F,0,0,1,2,3.0,9.125638089700926,1.0,0.0,12.5,17,8,2
7845,27,F,1,0,0,5,3.8,9.34146239597817,0.6,0.8,28.4,69,8,4
7846,28,F,1,1,0,1,3.0,10.299690875578285,0.0,1.0,71.0,71,71,2
7847,24,M,1,0,0,4,2.25,10.317607190638038,0.0,0.25,60.75,71,48,4
7848,28,F,1,1,0,4,1.5,8.474297482503783,0.5,0.5,38.75,64,17,2
7849,40,F,0,0,1,2,4.0,9.2546446566304,1.0,0.5,13.5,15,12,4
7850,39,M,1,0,1,1,1.0,7.829313829273254,1.0,0.0,14.0,14,14,2
7851,15,M,1,0,0,4,2.0,9.482517486883399,0.5,0.25,39.0,64,13,4
7852,18,M,1,0,1,2,2.0,9.118262788022061,0.5,0.5,42.0,73,11,4
7853,27,Other,1,1,0,1,1.0,9.324050038911816,0.0,1.0,60.0,60,60,4
7854,15,Other,1,0,1,3,1.3333333333333333,8.999225444094051,0.0,1.0,63.666666666666664,66,61,4
